locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
SAOUHSC_00240,SAOUHSC_00240,0,260850,261254,-1,105,0.0419753086419753,405,17,ribose ABC transporter protein, putative
SAOUHSC_00241,SAOUHSC_00241,0,261269,262150,-1,235,0.0510204081632653,882,45,conserved hypothetical protein
SAOUHSC_00242,SAOUHSC_00242,0,262382,263380,-1,385,0.048048048048048,999,48,conserved hypothetical protein
SAOUHSC_00243,SAOUHSC_00243,0,263531,263710,1,135,0.0388888888888889,180,7,NADH dehydrogenase subunit, putative
SAOUHSC_00244,SAOUHSC_00244,0,263760,264152,1,128,0.0585241730279898,393,23,conserved hypothetical protein
SAOUHSC_00245,SAOUHSC_00245,0,264380,264784,1,141,0.0469135802469136,405,19,truncated transposase
SAOUHSC_00246,SAOUHSC_00246,0,264825,266201,-1,579,0.0530137981118373,1377,73,drug transporter, putative
SAOUHSC_00247,SAOUHSC_00247,0,266435,267427,1,455,0.05337361530715,993,53,conserved hypothetical protein
SAOUHSC_00248,SAOUHSC_00248,0,267753,268703,1,485,0.0578338590956887,951,55,peptidoglycan hydrolase, putative
SAOUHSC_00249,SAOUHSC_00249,0,268755,269414,-1,285,0.0606060606060606,660,40,conserved hypothetical protein
SAOUHSC_00250,SAOUHSC_00250,0,269428,270348,-1,797,0.0705754614549403,921,65,conserved hypothetical protein
SAOUHSC_00251,SAOUHSC_00251,0,270345,271511,-1,850,0.065981148243359,1167,77,conserved hypothetical protein
SAOUHSC_00253,SAOUHSC_00253,0,271579,273102,-1,747,0.0557742782152231,1524,85,conserved hypothetical protein
SAOUHSC_00254,SAOUHSC_00254,0,273373,274026,1,473,0.0795107033639144,654,52,conserved hypothetical protein
SAOUHSC_00255,SAOUHSC_00255,0,274060,274647,1,531,0.0850340136054422,588,50,conserved hypothetical protein
SAOUHSC_00256,SAOUHSC_00256,0,274790,275683,-1,457,0.0469798657718121,894,42,conserved hypothetical protein
SAOUHSC_00257,SAOUHSC_00257,0,275931,276224,1,29,0.0340136054421769,294,10,conserved hypothetical protein
SAOUHSC_00258,SAOUHSC_00258,0,276308,279337,1,1141,0.0551155115511551,3030,167,conserved hypothetical protein
SAOUHSC_00259,SAOUHSC_00259,0,279337,279795,1,31,0.0348583877995643,459,16,conserved hypothetical protein
SAOUHSC_00260,SAOUHSC_00260,0,279728,280009,1,143,0.0673758865248227,282,19,conserved hypothetical protein
SAOUHSC_00261,SAOUHSC_00261,0,280022,281356,1,574,0.0584269662921348,1335,78,conserved hypothetical protein
SAOUHSC_00262,SAOUHSC_00262,0,281378,285817,1,2067,0.0504504504504504,4440,224,conserved hypothetical protein
SAOUHSC_00264,SAOUHSC_00264,0,285847,286239,1,131,0.0559796437659033,393,22,conserved hypothetical protein
SAOUHSC_00265,SAOUHSC_00265,0,286255,286569,1,51,0.0444444444444444,315,14,conserved hypothetical protein
SAOUHSC_00266,SAOUHSC_00266,0,286569,287243,1,312,0.0562962962962963,675,38,conserved hypothetical protein
SAOUHSC_00267,SAOUHSC_00267,0,287243,287560,1,103,0.0440251572327044,318,14,conserved hypothetical protein
SAOUHSC_00268,SAOUHSC_00268,0,287570,289414,1,897,0.0514905149051491,1845,95,conserved hypothetical protein
SAOUHSC_00269,SAOUHSC_00269,0,289425,289916,1,379,0.0833333333333333,492,41,conserved hypothetical protein
SAOUHSC_00270,SAOUHSC_00270,0,290124,290807,1,570,0.0906432748538012,684,62,conserved hypothetical protein
SAOUHSC_00271,SAOUHSC_00271,0,290954,291565,1,398,0.0882352941176471,612,54,conserved hypothetical protein
SAOUHSC_00272,SAOUHSC_00272,0,291701,291919,1,94,0.0593607305936073,219,13,conserved hypothetical protein
SAOUHSC_00274,SAOUHSC_00274,0,292051,292551,1,313,0.0578842315369262,501,29,conserved hypothetical protein
SAOUHSC_00275,SAOUHSC_00275,0,292421,293062,1,705,0.088785046728972,642,57,conserved hypothetical protein
SAOUHSC_00276,SAOUHSC_00276,0,293073,293573,1,337,0.0738522954091816,501,37,conserved hypothetical protein
SAOUHSC_00277,SAOUHSC_00277,0,293584,294084,1,787,0.0798403193612774,501,40,conserved hypothetical protein
SAOUHSC_00278,SAOUHSC_00278,0,294095,294583,1,324,0.0633946830265849,489,31,conserved hypothetical protein
SAOUHSC_00279,SAOUHSC_00279,0,295206,295580,1,179,0.0773333333333333,375,29,conserved hypothetical protein
SAOUHSC_00280,SAOUHSC_00280,0,295733,296131,1,223,0.075187969924812,399,30,conserved hypothetical protein
SAOUHSC_00281,SAOUHSC_00281,0,296347,297171,-1,370,0.0666666666666667,825,55,conserved hypothetical protein
SAOUHSC_00282,SAOUHSC_00282,0,297408,298685,-1,670,0.0633802816901408,1278,81,branched-chain amino acid transport system II carrier protein
SAOUHSC_00284,SAOUHSC_00284,0,299299,300189,1,477,0.0572390572390572,891,51,5'-nucleotidase, lipoprotein e(P4) family
SAOUHSC_A00283,SAOUHSC_A00283,0,300206,300439,-1,261,0.0854700854700855,234,20,hypothetical protein
SAOUHSC_00285,SAOUHSC_00285,0,300438,301487,1,269,0.0466666666666667,1050,49,conserved hypothetical protein
SAOUHSC_00287,SAOUHSC_00287,0,301500,302177,1,198,0.0604719764011799,678,41,ABC transporter, ATP-binding protein, putative
SAOUHSC_00289,SAOUHSC_00289,0,302336,302476,-1,93,0.0638297872340425,141,9,hypothetical protein
SAOUHSC_00290,SAOUHSC_00290,0,302466,303416,1,322,0.0620399579390116,951,59,conserved hypothetical protein
SAOUHSC_00291,SAOUHSC_00291,0,303759,304877,1,597,0.0563002680965147,1119,63,pfkB family carbohydrate kinase family, putative
SAOUHSC_00292,SAOUHSC_00292,0,304852,305775,1,288,0.038961038961039,924,36,conserved hypothetical protein
SAOUHSC_00293,SAOUHSC_00293,0,305786,307006,1,510,0.058968058968059,1221,72,conserved hypothetical protein
SAOUHSC_00294,SAOUHSC_00294,0,307111,308643,-1,887,0.0587084148727984,1533,90,conserved hypothetical protein
SAOUHSC_00295,SAOUHSC_00295,0,308683,309564,-1,279,0.0442176870748299,882,39,N-acetylneuraminate lyase subunit, putative
SAOUHSC_00296,SAOUHSC_00296,0,309722,310582,1,442,0.0557491289198606,861,48,ROK family protein
SAOUHSC_00297,SAOUHSC_00297,0,310860,311660,-1,361,0.0536828963795256,801,43,conserved hypothetical protein
SAOUHSC_00298,SAOUHSC_00298,0,311800,312468,1,273,0.0463378176382661,669,31,conserved hypothetical protein
SAOUHSC_00299,SAOUHSC_00299,0,312595,313908,-1,568,0.0540334855403349,1314,71,conserved hypothetical protein
SAOUHSC_00300,SAOUHSC_00300,0,314326,316398,1,528,0.044862518089725,2073,93,lipase precursor
SAOUHSC_00301,SAOUHSC_00301,0,316640,317467,-1,278,0.0495169082125604,828,41,conserved hypothetical protein
SAOUHSC_00302,SAOUHSC_00302,0,317540,318739,-1,286,0.0333333333333333,1200,40,conserved hypothetical protein
SAOUHSC_00303,SAOUHSC_00303,0,318835,318927,1,27,0.0752688172043011,93,7,hypothetical protein
SAOUHSC_00304,SAOUHSC_00304,0,319041,320042,1,466,0.0658682634730539,1002,66,conserved hypothetical protein
SAOUHSC_00305,SAOUHSC_00305,0,320136,320408,1,20,0.021978021978022,273,6,conserved hypothetical protein
SAOUHSC_00306,SAOUHSC_00306,0,320409,321209,1,430,0.0599250936329588,801,48,conserved hypothetical protein
SAOUHSC_00307,SAOUHSC_00307,0,321199,322143,1,517,0.0571428571428571,945,54,conserved hypothetical protein
SAOUHSC_00308,SAOUHSC_00308,0,322121,323143,1,395,0.0498533724340176,1023,51,conserved hypothetical protein
SAOUHSC_00309,SAOUHSC_00309,0,323458,324483,1,279,0.0399610136452242,1026,41,conserved hypothetical protein
SAOUHSC_00310,SAOUHSC_00310,0,324576,325922,-1,324,0.0504825538233111,1347,68,conserved hypothetical protein
SAOUHSC_00311,SAOUHSC_00311,0,325937,326221,-1,132,0.056140350877193,285,16,conserved hypothetical protein
SAOUHSC_00312,SAOUHSC_00312,0,326223,326666,-1,110,0.045045045045045,444,20,conserved hypothetical protein
SAOUHSC_00313,SAOUHSC_00313,0,326671,328626,-1,1312,0.0593047034764826,1956,116,conserved hypothetical protein
SAOUHSC_00314,SAOUHSC_00314,0,328838,329257,1,131,0.05,420,21,conserved hypothetical protein
SAOUHSC_00315,SAOUHSC_00315,0,329364,330719,1,527,0.0663716814159292,1356,90,conserved hypothetical protein
SAOUHSC_00316,SAOUHSC_00316,0,330823,331263,1,125,0.0476190476190476,441,21,conserved hypothetical protein
SAOUHSC_00317,SAOUHSC_00317,0,331346,332704,-1,560,0.0573951434878587,1359,78,glycerol-3-phosphate transporter
SAOUHSC_00318,SAOUHSC_00318,0,333012,333938,1,404,0.0539374325782093,927,50,conserved hypothetical protein
SAOUHSC_00319,SAOUHSC_00319,0,333952,335013,1,183,0.0404896421845574,1062,43,conserved hypothetical protein
SAOUHSC_00320,SAOUHSC_00320,0,335027,335593,1,232,0.0423280423280423,567,24,NADPH-dependent FMN reductase, putative
SAOUHSC_00322,SAOUHSC_00322,0,335653,336648,-1,1019,0.0602409638554217,996,60,conserved hypothetical protein
SAOUHSC_00323,SAOUHSC_00323,0,336647,337054,1,91,0.0490196078431373,408,20,conserved hypothetical protein
SAOUHSC_00324,SAOUHSC_00324,0,337067,337612,1,197,0.0457875457875458,546,25,ribosomal-protein-serine acetyltransferase, putative
SAOUHSC_00325,SAOUHSC_00325,0,337880,338734,1,346,0.0491228070175439,855,42,conserved hypothetical protein
SAOUHSC_00326,SAOUHSC_00326,0,338731,339960,1,263,0.0455284552845528,1230,56,conserved hypothetical protein
SAOUHSC_00327,SAOUHSC_00327,0,339971,341653,1,742,0.0558526440879382,1683,94,conserved hypothetical protein
SAOUHSC_00328,SAOUHSC_00328,0,341746,342402,-1,493,0.0684931506849315,657,45,conserved hypothetical protein
SAOUHSC_00329,SAOUHSC_00329,0,342464,342688,-1,37,0.0444444444444444,225,10,mttA/Hcf106 family protein-related protein
SAOUHSC_00330,SAOUHSC_00330,0,342788,343177,-1,255,0.0512820512820513,390,20,conserved hypothetical protein
SAOUHSC_00331,SAOUHSC_00331,0,343418,343621,1,8,0.0196078431372549,204,4,conserved hypothetical protein
SAOUHSC_00332,SAOUHSC_00332,0,343618,344331,1,496,0.0700280112044818,714,50,conserved hypothetical protein
SAOUHSC_00333,SAOUHSC_00333,0,344356,345198,1,385,0.0604982206405694,843,51,ABC transporter, ATP-binding protein, putative
SAOUHSC_00334,SAOUHSC_00334,0,345198,345827,1,766,0.0841269841269841,630,53,conserved hypothetical protein
SAOUHSC_00335,SAOUHSC_00335,0,346194,347327,-1,817,0.0714285714285714,1134,81,conserved hypothetical protein
SAOUHSC_A00332,SAOUHSC_A00332,0,347735,347893,-1,93,0.050314465408805,159,8,hypothetical protein
SAOUHSC_00336,SAOUHSC_00336,0,347866,349047,1,27,0.0050761421319797,1182,6,acetyl-CoA acetyltransferase, putative
SAOUHSC_00337,SAOUHSC_00337,0,349130,349882,-1,105,0.0398406374501992,753,30,conserved hypothetical protein
SAOUHSC_00338,SAOUHSC_00338,0,349925,352153,-1,814,0.0480035890533872,2229,107,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
SAOUHSC_00339,SAOUHSC_00339,0,352150,353991,-1,692,0.0445168295331162,1842,82,conserved hypothetical protein
SAOUHSC_00340,SAOUHSC_00340,0,353960,355120,-1,263,0.0396210163652024,1161,46,trans-sulfuration enzyme family protein
SAOUHSC_00341,SAOUHSC_00341,0,355117,356220,-1,389,0.046195652173913,1104,51,conserved hypothetical protein
SAOUHSC_00342,SAOUHSC_00342,0,356884,357729,1,340,0.0425531914893617,846,36,chromosome partioning protein, ParB family, putative
SAOUHSC_00344,SAOUHSC_00344,0,357886,358767,1,486,0.0782312925170068,882,69,conserved hypothetical protein
SAOUHSC_00345,SAOUHSC_00345,0,358797,359000,1,8,0.00980392156862745,204,2,conserved hypothetical protein
SAOUHSC_00346,SAOUHSC_00346,0,359012,360109,1,117,0.0400728597449909,1098,44,conserved hypothetical protein
SAOUHSC_00347,SAOUHSC_00347,0,360195,360386,-1,49,0.046875,192,9,conserved hypothetical protein
SAOUHSC_00348,SAOUHSC_00348,0,360630,360926,1,12,0.00336700336700337,297,1,ribosomal protein S6
SAOUHSC_00349,SAOUHSC_00349,0,360947,361450,1,0,0,504,0,bacteriophage L54a, single-stranded DNA binding protein
SAOUHSC_00350,SAOUHSC_00350,0,361502,361744,1,11,0.00823045267489712,243,2,ribosomal protein S18
SAOUHSC_00351,SAOUHSC_00351,0,362010,362948,-1,484,0.0692225772097977,939,65,conserved hypothetical protein
SAOUHSC_00352,SAOUHSC_00352,0,362987,363298,-1,253,0.0705128205128205,312,22,integrase-like protein
SAOUHSC_00353,SAOUHSC_00353,0,363376,363534,-1,35,0.050314465408805,159,8,conserved hypothetical protein
SAOUHSC_00354,SAOUHSC_00354,0,363894,364505,1,271,0.0669934640522876,612,41,conserved hypothetical protein
SAOUHSC_00355,SAOUHSC_00355,0,364874,365242,1,199,0.0650406504065041,369,24,conserved hypothetical protein
SAOUHSC_00356,SAOUHSC_00356,0,365423,365995,1,143,0.0401396160558464,573,23,conserved hypothetical protein
SAOUHSC_00357,SAOUHSC_00357,0,366133,366396,-1,59,0.0568181818181818,264,15,conserved hypothetical protein
SAOUHSC_00358,SAOUHSC_00358,0,366696,366947,1,91,0.0595238095238095,252,15,conserved hypothetical protein
SAOUHSC_A00354,SAOUHSC_A00354,0,366986,367195,-1,122,0.0714285714285714,210,15,conserved hypothetical protein
SAOUHSC_00359,SAOUHSC_00359,0,367373,367954,1,234,0.0463917525773196,582,27,phosphoglycerate mutase family protein
SAOUHSC_00360,SAOUHSC_00360,0,368020,368403,-1,215,0.0625,384,24,conserved hypothetical protein
SAOUHSC_00362,SAOUHSC_00362,0,368658,369284,-1,315,0.0590111642743222,627,37,conserved hypothetical protein
SAOUHSC_00363,SAOUHSC_00363,0,369357,369650,-1,272,0.0850340136054422,294,25,conserved hypothetical protein
SAOUHSC_00364,SAOUHSC_00364,0,369729,371252,-1,281,0.0374015748031496,1524,57,alkyl hydroperoxide reductase, subunit F, putative
SAOUHSC_00365,SAOUHSC_00365,0,371268,371837,-1,150,0.0403508771929825,570,23,alkyl hydroperoxide reductase
SAOUHSC_00366,SAOUHSC_00366,0,372329,373084,1,272,0.0357142857142857,756,27,NAD(P)H-flavin oxidoreductase, putative
SAOUHSC_00367,SAOUHSC_00367,0,373165,374553,-1,438,0.0417566594672426,1389,58,conserved hypothetical protein
SAOUHSC_00368,SAOUHSC_00368,0,374638,374739,1,19,0.0588235294117647,102,6,conserved hypothetical protein
SAOUHSC_00369,SAOUHSC_00369,0,375530,376486,-1,161,0.0282131661442006,957,27,conserved hypothetical protein
SAOUHSC_00370,SAOUHSC_00370,0,376604,377266,-1,216,0.0497737556561086,663,33,conserved hypothetical protein
SAOUHSC_00371,SAOUHSC_00371,0,377409,377816,-1,159,0.0514705882352941,408,21,conserved hypothetical protein
SAOUHSC_00372,SAOUHSC_00372,0,378329,378907,1,40,0.0172711571675302,579,10,xanthine phosphoribosyltransferase
SAOUHSC_00373,SAOUHSC_00373,0,378907,380175,1,201,0.0409771473601261,1269,52,xanthine permease, putative
SAOUHSC_00374,SAOUHSC_00374,0,380213,381679,1,23,0.00613496932515337,1467,9,inosine-5'-monophosphate dehydrogenase
SAOUHSC_00375,SAOUHSC_00375,0,381704,383245,1,61,0.0012970168612192,1542,2,GMP synthase, putative
SAOUHSC_00376,SAOUHSC_00376,0,383358,383894,-1,149,0.0633147113594041,537,34,conserved hypothetical protein
SAOUHSC_00377,SAOUHSC_00377,0,384287,384991,-1,458,0.0638297872340425,705,45,conserved hypothetical protein
SAOUHSC_00378,SAOUHSC_00378,0,385390,385662,-1,71,0.043956043956044,273,12,conserved hypothetical protein
SAOUHSC_00380,SAOUHSC_00380,0,385933,386193,1,70,0.0498084291187739,261,13,hypothetical protein
SAOUHSC_00381,SAOUHSC_00381,0,386599,386958,-1,208,0.0805555555555556,360,29,conserved hypothetical protein
SAOUHSC_00382,SAOUHSC_00382,0,386977,387822,-1,514,0.0484633569739953,846,41,conserved hypothetical protein
SAOUHSC_00383,SAOUHSC_00383,0,388294,388974,1,312,0.0572687224669604,681,39,conserved hypothetical protein
SAOUHSC_00384,SAOUHSC_00384,0,389260,389955,1,308,0.0761494252873563,696,53,conserved hypothetical protein
SAOUHSC_00386,SAOUHSC_00386,0,390246,391316,1,338,0.0476190476190476,1071,51,conserved hypothetical protein
SAOUHSC_00387,SAOUHSC_00387,0,391435,391572,1,47,0.0507246376811594,138,7,conserved hypothetical protein
SAOUHSC_00389,SAOUHSC_00389,0,391681,392607,1,291,0.0474649406688242,927,44,conserved hypothetical protein
SAOUHSC_00390,SAOUHSC_00390,0,392971,393675,1,242,0.0652482269503546,705,46,conserved hypothetical protein
SAOUHSC_A00379,SAOUHSC_A00379,0,393579,393878,-1,179,0.07,300,21,hypothetical protein
SAOUHSC_00391,SAOUHSC_00391,0,394121,394816,1,249,0.0589080459770115,696,41,conserved hypothetical protein
SAOUHSC_00392,SAOUHSC_00392,0,395237,395932,1,207,0.0646551724137931,696,45,conserved hypothetical protein
SAOUHSC_00393,SAOUHSC_00393,0,396276,396974,1,241,0.0629470672389127,699,44,conserved hypothetical protein
SAOUHSC_00394,SAOUHSC_00394,0,397354,398052,1,257,0.0586552217453505,699,41,conserved hypothetical protein
SAOUHSC_00395,SAOUHSC_00395,0,398418,399101,1,273,0.0657894736842105,684,45,conserved hypothetical protein
SAOUHSC_00396,SAOUHSC_00396,0,399186,399287,-1,7,0.0196078431372549,102,2,conserved hypothetical protein
SAOUHSC_00397,SAOUHSC_00397,0,399449,400921,1,489,0.0482009504412763,1473,71,type I restriction-modification system, M subunit
SAOUHSC_00398,SAOUHSC_00398,0,400914,402125,1,496,0.0561056105610561,1212,68,restriction modification system specificity subunit, putative
SAOUHSC_00399,SAOUHSC_00399,0,402508,403185,1,386,0.0781710914454277,678,53,conserved hypothetical protein
SAOUHSC_00400,SAOUHSC_00400,0,403207,404715,1,647,0.0550033134526176,1509,83,conserved hypothetical protein
SAOUHSC_00401,SAOUHSC_00401,0,404819,405127,-1,101,0.0550161812297735,309,17,conserved hypothetical protein
SAOUHSC_00402,SAOUHSC_00402,0,405465,406283,1,242,0.0525030525030525,819,43,conserved hypothetical protein
SAOUHSC_00404,SAOUHSC_00404,0,406302,407087,1,265,0.0597964376590331,786,47,conserved hypothetical protein
SAOUHSC_00405,SAOUHSC_00405,0,407345,408082,1,401,0.0623306233062331,738,46,conserved hypothetical protein
SAOUHSC_00406,SAOUHSC_00406,0,408072,409400,1,400,0.0579382994732882,1329,77,conserved hypothetical protein
SAOUHSC_00407,SAOUHSC_00407,0,409397,409720,1,101,0.0555555555555556,324,18,conserved hypothetical protein
SAOUHSC_00408,SAOUHSC_00408,0,409739,410053,1,178,0.0603174603174603,315,19,conserved hypothetical protein
SAOUHSC_00409,SAOUHSC_00409,0,410343,410603,-1,184,0.0842911877394636,261,22,conserved hypothetical protein
SAOUHSC_00410,SAOUHSC_00410,0,410722,411924,1,305,0.0423940149625935,1203,51,conserved hypothetical protein
SAOUHSC_00411,SAOUHSC_00411,0,412193,412321,1,53,0.062015503875969,129,8,conserved hypothetical protein
SAOUHSC_00412,SAOUHSC_00412,0,413512,414996,1,6,0.00202020202020202,1485,3,NADH dehydrogenase subunit 5, putative
SAOUHSC_00413,SAOUHSC_00413,0,415009,417714,1,0,0,2706,0,conserved hypothetical protein
SAOUHSC_00414,SAOUHSC_00414,0,417876,418238,1,17,0.00826446280991736,363,3,conserved hypothetical protein
SAOUHSC_00415,SAOUHSC_00415,0,418467,418883,-1,517,0.0983213429256595,417,41,conserved hypothetical protein
SAOUHSC_00416,SAOUHSC_00416,0,418921,419595,1,321,0.0562962962962963,675,38,conserved hypothetical protein
SAOUHSC_00417,SAOUHSC_00417,0,419632,420366,1,291,0.0489795918367347,735,36,conserved hypothetical protein
SAOUHSC_00418,SAOUHSC_00418,0,420544,420657,1,95,0.0614035087719298,114,7,conserved hypothetical protein
SAOUHSC_00420,SAOUHSC_00420,0,420822,422159,1,79,0.0194319880418535,1338,26,conserved hypothetical protein
SAOUHSC_00421,SAOUHSC_00421,0,422376,423290,1,392,0.0502732240437158,915,46,conserved hypothetical protein
SAOUHSC_00422,SAOUHSC_00422,0,423274,424416,1,533,0.0507436570428696,1143,58,trans-sulfuration enzyme family protein, putative
SAOUHSC_00423,SAOUHSC_00423,0,424710,425735,1,306,0.0477582846003899,1026,49,conserved hypothetical protein
SAOUHSC_00424,SAOUHSC_00424,0,425739,426398,1,296,0.0590909090909091,660,39,ABC transporter, permease protein, putative
SAOUHSC_00426,SAOUHSC_00426,0,426435,427277,1,213,0.0415183867141162,843,35,ABC transporter, substrate-binding protein, putative
SAOUHSC_00427,SAOUHSC_00427,0,427609,428613,1,794,0.0776119402985075,1005,78,autolysin precursor, putative
SAOUHSC_00428,SAOUHSC_00428,0,428798,429067,-1,145,0.062962962962963,270,17,conserved hypothetical protein
SAOUHSC_00429,SAOUHSC_00429,0,429216,429611,1,85,0.047979797979798,396,19,MutT/nudix family protein, putative
SAOUHSC_00430,SAOUHSC_00430,0,429601,430086,1,86,0.0432098765432099,486,21,conserved hypothetical protein
SAOUHSC_00431,SAOUHSC_00431,0,430255,431037,-1,359,0.0459770114942529,783,36,conserved hypothetical protein
SAOUHSC_00433,SAOUHSC_00433,0,431034,432152,-1,618,0.0598748882931189,1119,67,conserved hypothetical protein
SAOUHSC_00434,SAOUHSC_00434,0,432267,433151,-1,527,0.0621468926553672,885,55,transcriptional regulator, lysR family, putative
SAOUHSC_00435,SAOUHSC_00435,0,433332,437831,1,1153,0.044,4500,198,glutamate synthase, large subunit, putative
