	ID	name	annot	nbIns	nbsites	insRate	call	Bayes_class	Bayes_class_4	biotradis	Chaudhuri	Santiago	valentino
180	SAOUHSC_00198	SAOUHSC_00198	conserved hypothetical protein	70	121	0.5785123966942148	NE	NE	NE	NE	NA	NE	NA
181	SAOUHSC_00199	SAOUHSC_00199	conserved hypothetical protein	68	122	0.5573770491803278	NE	NE	NE	NE	NA	NE	NA
182	SAOUHSC_00200	SAOUHSC_00200	membrane protein%2C putative	63	98	0.6428571428571429	NE	NE	NE	NE	NA	NE	NA
183	SAOUHSC_00201	SAOUHSC_00201	conserved hypothetical protein	99	141	0.7021276595744681	NE	NE	NE	NE	NA	NE	NA
184	SAOUHSC_00202	SAOUHSC_00202	conserved hypothetical protein	21	34	0.6176470588235294	NE	NE	NE	NE	NA	NE	NA
185	SAOUHSC_00203	SAOUHSC_00203	conserved hypothetical protein	12	25	0.48	NE	NE	NE	NE	NA	NE	NA
186	SAOUHSC_00204	SAOUHSC_00204	Globin domain protein	62	94	0.6595744680851063	NE	NE	NE	NE	NA	NE	NA
187	SAOUHSC_00205	SAOUHSC_00205	-	4	7	0.5714285714285714	S	NE	NE	NE	NA	NE	NA
188	SAOUHSC_00206	SAOUHSC_00206	L-lactate dehydrogenase	38	57	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
189	SAOUHSC_00208	SAOUHSC_00208	-	6	10	0.6	S	NE	NE	NE	NA	NE	NA
190	SAOUHSC_00209	SAOUHSC_00209	PTS system%2C glucose-specific IIBC component%2C putative	84	116	0.7241379310344828	NE	NE	NE	NE	NA	NE	NA
191	SAOUHSC_00211	SAOUHSC_00211	conserved hypothetical protein	41	73	0.5616438356164384	NE	NE	NE	NE	NA	NE	NA
192	SAOUHSC_00212	SAOUHSC_00212	conserved hypothetical protein	3	9	0.3333333333333333	S	NE	NE	NE	NA	NE	NA
193	SAOUHSC_00213	SAOUHSC_00213	conserved hypothetical protein	101	166	0.608433734939759	NE	NE	NE	NE	NA	NE	NA
194	SAOUHSC_00214	SAOUHSC_00214	phosphoenolpyruvate-dependent sugar phosphotransferase system%2C EIIA 2%2C putative	19	33	0.5757575757575758	NE	NE	NE	NE	NA	NE	NA
195	SAOUHSC_00215	SAOUHSC_00215	PTS system component%2C putative	14	27	0.5185185185185185	NE	NE	NE	NE	NA	NE	NA
196	SAOUHSC_00216	SAOUHSC_00216	PTS system component	78	114	0.6842105263157895	NE	NE	NE	NE	NA	NE	NA
197	SAOUHSC_00217	SAOUHSC_00217	sorbitol dehydrogenase%2C putative	52	77	0.6753246753246753	NE	NE	NE	NE	NA	NE	NA
198	SAOUHSC_00218	SAOUHSC_00218	conserved hypothetical protein	8	13	0.6153846153846154	S	NE	NE	NE	NA	NE	NA
199	SAOUHSC_00219	SAOUHSC_00219	conserved hypothetical protein	61	81	0.7530864197530864	NE	NE	NE	NE	NA	NE	NA
200	SAOUHSC_00220	SAOUHSC_00220	4-diphosphocytidyl-2C-methyl-D-erythritol synthase%3B MEP cytidylyltransferase%3B MCT%3B catalyzes the formation of 4-diphosphocytidyl-2-C-methyl-D-erythritol from CTP and 2-C-methyl-D-erythritol 4-phosphate%3B involved in isoprenoid and isopentenyl-PP biosynthesis%3B forms homodimers	42	65	0.6461538461538462	NE	NE	NE	NE	NA	NE	NA
201	SAOUHSC_00221	SAOUHSC_00221	alcohol dehydrogenase%2C zinc-containing	82	103	0.7961165048543689	NE	NE	NE	NE	NA	NE	NA
202	SAOUHSC_00222	SAOUHSC_00222	tagB protein%2C putative	89	149	0.5973154362416108	NE	NE	NE	NE	NA	NE	NA
203	SAOUHSC_00223	SAOUHSC_00223	teichoic acid biosynthesis protein F%2C putative	1	105	0.009523809523809525	E	ES	ES	ES	ES	DES	ES
204	SAOUHSC_00225	ispD	4-diphosphocytidyl-2C-methyl-D-erythritol synthase%3B MEP cytidylyltransferase%3B MCT%3B catalyzes the formation of 4-diphosphocytidyl-2-C-methyl-D-erythritol from CTP and 2-C-methyl-D-erythritol 4-phosphate%3B involved in isoprenoid and isopentenyl-PP biosynthesis%3B forms homodimers	2	73	0.0273972602739726	E	ES	ES	ES	ES	DES	ES
205	SAOUHSC_00226	SAOUHSC_00226	conserved hypothetical protein	6	102	0.058823529411764705	E	ES	ES	ES	ES	ES	ES
206	SAOUHSC_00227	SAOUHSC_00227	conserved hypothetical protein	17	162	0.10493827160493827	E	U	ES	ES	ES	DES	ES
207	SAOUHSC_00228	SAOUHSC_00228	conserved hypothetical protein	117	163	0.7177914110429447	NE	NE	NE	NE	NA	NE	NA
208	SAOUHSC_00229	SAOUHSC_00229	involved in peptidoglycan cross-linking	47	66	0.7121212121212122	NE	NE	NE	NE	NA	NE	NA
209	SAOUHSC_00230	SAOUHSC_00230	two-component sensor histidine kinase%2C putative	82	148	0.5540540540540541	NE	NE	NE	NE	NA	NE	NA
210	SAOUHSC_00231	SAOUHSC_00231	two-component response regulator%2C putative	40	64	0.625	NE	NE	NE	NE	NA	NE	NA
211	SAOUHSC_00232	SAOUHSC_00232	negatively regulates murein hydrolase activity	28	42	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
212	SAOUHSC_00233	SAOUHSC_00233	in conjunction with LrgA this protein inhibits the expression or activity of extracellular murein hydrolases	40	75	0.5333333333333333	NE	NE	NE	NE	NA	NE	NA
213	SAOUHSC_00234	SAOUHSC_00234	conserved hypothetical protein	39	69	0.5652173913043478	NE	NE	NE	NE	NA	NE	NA
214	SAOUHSC_00235	SAOUHSC_00235	conserved hypothetical protein	39	66	0.5909090909090909	NE	NE	NE	NE	NA	NE	NA
215	SAOUHSC_00236	SAOUHSC_00236	6-phospho-beta-glucosidase%2C putative	67	106	0.6320754716981132	NE	NE	NE	NE	NA	NE	NA
216	SAOUHSC_00237	SAOUHSC_00237	conserved hypothetical protein	34	65	0.5230769230769231	NE	NE	NE	NE	NA	NE	NA
217	SAOUHSC_00238	SAOUHSC_00238	-	14	19	0.7368421052631579	S	NE	NE	NE	NA	NE	NA
218	SAOUHSC_00239	SAOUHSC_00239	ribokinase%2C putative	48	73	0.6575342465753424	NE	NE	NE	NE	NA	NE	NA
219	SAOUHSC_00240	SAOUHSC_00240	cytoplasmic mutarotase that catalyzes the conversion between beta-pyran and beta-furan forms of D-ribose%3B RbsD is required for efficient ribose utilization in E. coli%3B rbsD-mutant E. coli strains are unable to use ribose as a sole carbon source	20	33	0.6060606060606061	NE	NE	NE	NE	NA	NE	NA
220	SAOUHSC_00241	SAOUHSC_00241	conserved hypothetical protein	46	75	0.6133333333333333	NE	NE	NE	NE	NA	NE	NA
221	SAOUHSC_00242	SAOUHSC_00242	conserved hypothetical protein	51	81	0.6296296296296297	NE	NE	NE	NE	NA	NE	NA
222	SAOUHSC_00243	SAOUHSC_00243	NADH dehydrogenase subunit%2C putative	9	23	0.391304347826087	NE	NE	NE	NE	NA	NE	NA
223	SAOUHSC_00244	SAOUHSC_00244	conserved hypothetical protein	25	37	0.6756756756756757	NE	NE	NE	NE	NA	NE	NA
224	SAOUHSC_00246	SAOUHSC_00246	drug transporter%2C putative	77	118	0.652542372881356	NE	NE	NE	NE	NA	NE	NA
225	SAOUHSC_00247	SAOUHSC_00247	conserved hypothetical protein	57	86	0.6627906976744186	NE	NE	NE	NE	NA	NE	NA
226	SAOUHSC_00248	SAOUHSC_00248	peptidoglycan hydrolase%2C putative	56	82	0.6829268292682927	NE	NE	NE	NE	NA	NE	NA
227	SAOUHSC_00249	SAOUHSC_00249	conserved hypothetical protein	45	64	0.703125	NE	NE	NE	NE	NA	NE	NA
228	SAOUHSC_00250	SAOUHSC_00250	conserved hypothetical protein	68	101	0.6732673267326733	NE	NE	NE	NE	NA	NE	NA
229	SAOUHSC_00251	SAOUHSC_00251	conserved hypothetical protein	83	122	0.680327868852459	NE	NE	NE	NE	NA	NE	NA
230	SAOUHSC_00253	SAOUHSC_00253	conserved hypothetical protein	91	141	0.6453900709219859	NE	NE	NE	NE	NA	NE	NA
231	SAOUHSC_00254	SAOUHSC_00254	conserved hypothetical protein	55	80	0.6875	NE	NE	NE	NE	NA	NE	NA
232	SAOUHSC_00255	SAOUHSC_00255	conserved hypothetical protein	54	77	0.7012987012987013	NE	NE	NE	NE	NA	NE	NA
233	SAOUHSC_00256	SAOUHSC_00256	conserved hypothetical protein	42	65	0.6461538461538462	NE	NE	NE	NE	NA	NE	NA
234	SAOUHSC_00257	SAOUHSC_00257	conserved hypothetical protein	11	14	0.7857142857142857	NE	NE	NE	NE	NA	NE	NA
235	SAOUHSC_00258	SAOUHSC_00258	conserved hypothetical protein	180	274	0.656934306569343	NE	NE	NE	NE	NA	NE	NA
236	SAOUHSC_00259	SAOUHSC_00259	conserved hypothetical protein	19	32	0.59375	NE	NE	NE	NE	NA	NE	NA
237	SAOUHSC_00260	SAOUHSC_00260	conserved hypothetical protein	21	28	0.75	NE	NE	NE	NE	NA	NE	NA
238	SAOUHSC_00261	SAOUHSC_00261	conserved hypothetical protein	80	126	0.6349206349206349	NE	NE	NE	NE	NA	NE	NA
239	SAOUHSC_00262	SAOUHSC_00262	conserved hypothetical protein	242	375	0.6453333333333333	NE	NE	NE	NE	NA	NE	NA
240	SAOUHSC_00264	SAOUHSC_00264	conserved hypothetical protein	21	32	0.65625	NE	NE	NE	NE	NA	NE	NA
241	SAOUHSC_00265	SAOUHSC_00265	conserved hypothetical protein	15	23	0.6521739130434783	NE	NE	NE	NE	NA	NE	NA
242	SAOUHSC_00266	SAOUHSC_00266	conserved hypothetical protein	38	65	0.5846153846153846	NE	NE	NE	NE	NA	NE	NA
243	SAOUHSC_00267	SAOUHSC_00267	conserved hypothetical protein	15	23	0.6521739130434783	NE	NE	NE	NE	NA	NE	NA
244	SAOUHSC_00268	SAOUHSC_00268	conserved hypothetical protein	102	147	0.6938775510204082	NE	NE	NE	NE	NA	NE	NA
245	SAOUHSC_00269	SAOUHSC_00269	conserved hypothetical protein	41	56	0.7321428571428571	NE	NE	NE	NE	NA	NE	NA
246	SAOUHSC_00270	SAOUHSC_00270	conserved hypothetical protein	66	85	0.7764705882352941	NE	NE	NE	NE	NA	NE	NA
247	SAOUHSC_00271	SAOUHSC_00271	conserved hypothetical protein	55	84	0.6547619047619048	NE	NE	NE	NE	NA	NE	NA
248	SAOUHSC_00272	SAOUHSC_00272	conserved hypothetical protein	15	27	0.5555555555555556	NE	NE	NE	NE	NA	NE	NA
249	SAOUHSC_00274	SAOUHSC_00274	conserved hypothetical protein	31	46	0.6739130434782609	NE	NE	NE	NE	NA	NE	NA
250	SAOUHSC_00275	SAOUHSC_00275	conserved hypothetical protein	48	56	0.8571428571428571	NE	NE	NE	NE	NA	NE	ES
251	SAOUHSC_00276	SAOUHSC_00276	conserved hypothetical protein	40	50	0.8	NE	NE	NE	NE	NA	NE	NA
252	SAOUHSC_00277	SAOUHSC_00277	conserved hypothetical protein	45	50	0.9	NE	NE	NE	NE	NA	NE	NA
253	SAOUHSC_00278	SAOUHSC_00278	conserved hypothetical protein	32	44	0.7272727272727273	NE	NE	NE	NE	NA	NE	NA
254	SAOUHSC_00279	SAOUHSC_00279	conserved hypothetical protein	30	43	0.6976744186046512	NE	NE	NE	NE	NA	NE	NA
255	SAOUHSC_00280	SAOUHSC_00280	conserved hypothetical protein	31	42	0.7380952380952381	NE	NE	NE	NE	NA	NE	NA
256	SAOUHSC_00281	SAOUHSC_00281	conserved hypothetical protein	60	93	0.6451612903225806	NE	NE	NE	NE	NA	NE	NA
257	SAOUHSC_00282	SAOUHSC_00282	branched-chain amino acid transport system II carrier protein	85	123	0.6910569105691057	NE	NE	NE	NE	NA	NE	NA
258	SAOUHSC_00284	SAOUHSC_00284	5'-nucleotidase%2C lipoprotein e(P4) family	54	84	0.6428571428571429	NE	NE	NE	NE	NA	NE	NA
259	SAOUHSC_00285	SAOUHSC_00285	conserved hypothetical protein	54	91	0.5934065934065934	NE	NE	NE	NE	NA	NE	NA
260	SAOUHSC_00287	SAOUHSC_00287	ABC transporter%2C ATP-binding protein%2C putative	43	60	0.7166666666666667	NE	NE	NE	NE	NA	NE	NA
261	SAOUHSC_00289	SAOUHSC_00289	-	11	19	0.5789473684210527	S	NE	NE	NE	NA	NE	NA
262	SAOUHSC_00290	SAOUHSC_00290	conserved hypothetical protein	60	94	0.6382978723404256	NE	NE	NE	NE	NA	NE	NA
263	SAOUHSC_00291	SAOUHSC_00291	pfkB family carbohydrate kinase family%2C putative	65	100	0.65	NE	NE	NE	NE	NA	NE	NA
264	SAOUHSC_00292	SAOUHSC_00292	conserved hypothetical protein	36	69	0.5217391304347826	NE	NE	NE	NE	NA	NE	NA
265	SAOUHSC_00293	SAOUHSC_00293	conserved hypothetical protein	79	123	0.6422764227642277	NE	NE	NE	NE	NA	NE	NA
266	SAOUHSC_00294	SAOUHSC_00294	conserved hypothetical protein	99	141	0.7021276595744681	NE	NE	NE	NE	NA	NE	NA
267	SAOUHSC_00295	SAOUHSC_00295	catalyzes the formation of pyruvate and N-acetylmannosamine from N-acetylneuraminic acid	40	64	0.625	NE	NE	NE	NE	NA	NE	NA
268	SAOUHSC_00296	SAOUHSC_00296	ROK family protein	49	71	0.6901408450704225	NE	NE	NE	NE	NA	NE	NA
269	SAOUHSC_00297	SAOUHSC_00297	conserved hypothetical protein	44	73	0.6027397260273972	NE	NE	NE	NE	NA	NE	NA
270	SAOUHSC_00298	SAOUHSC_00298	Converts N-acetylmannosamine-6-phosphate to N-acetylglucosamine-6-phosphate	33	53	0.6226415094339622	NE	NE	NE	NE	NA	NE	NA
271	SAOUHSC_00299	SAOUHSC_00299	conserved hypothetical protein	78	120	0.65	NE	NE	NE	NE	NA	NE	NA
272	SAOUHSC_00300	SAOUHSC_00300	lipase precursor	100	159	0.6289308176100629	NE	NE	NE	NE	NA	DES	NA
273	SAOUHSC_00301	SAOUHSC_00301	conserved hypothetical protein	42	74	0.5675675675675675	NE	NE	NE	NE	NA	NE	NA
274	SAOUHSC_00302	SAOUHSC_00302	conserved hypothetical protein	46	80	0.575	NE	NE	NE	NE	NA	NE	NA
275	SAOUHSC_00303	SAOUHSC_00303	-	8	10	0.8	S	NE	NE	NE	NA	NE	NA
276	SAOUHSC_00304	SAOUHSC_00304	conserved hypothetical protein	68	90	0.7555555555555555	NE	NE	NE	NE	NA	NE	NA
277	SAOUHSC_00305	SAOUHSC_00305	conserved hypothetical protein	11	21	0.5238095238095238	NE	NE	NE	NE	NA	NE	NA
278	SAOUHSC_00306	SAOUHSC_00306	conserved hypothetical protein	49	63	0.7777777777777778	NE	NE	NE	NE	NA	NE	NA
279	SAOUHSC_00307	SAOUHSC_00307	conserved hypothetical protein	55	73	0.7534246575342466	NE	NE	NE	NE	NA	NE	NA
280	SAOUHSC_00308	SAOUHSC_00308	conserved hypothetical protein	50	92	0.5434782608695652	NE	NE	NE	NE	NA	NE	NA
281	SAOUHSC_00309	SAOUHSC_00309	conserved hypothetical protein	44	74	0.5945945945945946	NE	NE	NE	NE	NA	NE	NA
282	SAOUHSC_00310	ulaA	membrane component%3B functions with enzymes IIB (sgaB%3B ulaB) and IIA (sgaA%3B ulaC) enzyme I and HPr for anaerobic utilization and uptake of L-ascorbate%3B sgaTBA are regulated by yifQ as well as Crp and Fnr	72	120	0.6	NE	NE	NE	NE	NA	NE	NA
283	SAOUHSC_00311	SAOUHSC_00311	conserved hypothetical protein	17	25	0.68	NE	NE	NE	NE	NA	NE	NA
284	SAOUHSC_00312	SAOUHSC_00312	conserved hypothetical protein	21	32	0.65625	NE	NE	NE	NE	NA	NE	NA
285	SAOUHSC_00313	SAOUHSC_00313	conserved hypothetical protein	122	169	0.7218934911242604	NE	NE	NE	NE	NA	NE	NA
286	SAOUHSC_00314	SAOUHSC_00314	conserved hypothetical protein	23	36	0.6388888888888888	NE	NE	NE	NE	NA	NE	NA
287	SAOUHSC_00315	SAOUHSC_00315	conserved hypothetical protein	97	140	0.6928571428571428	NE	NE	NE	NE	NA	NE	NA
288	SAOUHSC_00316	SAOUHSC_00316	conserved hypothetical protein	24	44	0.5454545454545454	NE	NE	NE	NE	NA	NE	NA
289	SAOUHSC_00317	SAOUHSC_00317	glycerol-3-phosphate transporter	80	123	0.6504065040650406	NE	NE	NE	NE	NA	NE	NA
290	SAOUHSC_00318	SAOUHSC_00318	conserved hypothetical protein	53	83	0.6385542168674698	NE	NE	NE	NE	NA	NE	NA
291	SAOUHSC_00319	SAOUHSC_00319	conserved hypothetical protein	45	79	0.569620253164557	NE	NE	NE	NE	NA	NE	NA
292	SAOUHSC_00320	SAOUHSC_00320	NADPH-dependent FMN reductase%2C putative	25	42	0.5952380952380952	NE	NE	NE	NE	NA	NE	NA
293	SAOUHSC_00322	SAOUHSC_00322	conserved hypothetical protein	64	107	0.5981308411214953	NE	NE	NE	NE	NA	NE	NA
294	SAOUHSC_00323	SAOUHSC_00323	conserved hypothetical protein	21	35	0.6	NE	NE	NE	NE	NA	NE	NA
295	SAOUHSC_00324	SAOUHSC_00324	ribosomal-protein-serine acetyltransferase%2C putative	27	42	0.6428571428571429	NE	NE	NE	NE	NA	NE	NA
296	SAOUHSC_00325	SAOUHSC_00325	conserved hypothetical protein	43	70	0.6142857142857143	NE	NE	NE	NE	NA	NE	NA
297	SAOUHSC_00326	SAOUHSC_00326	conserved hypothetical protein	63	103	0.6116504854368932	NE	NE	NE	NE	NA	NE	NA
298	SAOUHSC_00327	SAOUHSC_00327	conserved hypothetical protein	98	161	0.6086956521739131	NE	NE	NE	NE	NA	NE	NA
299	SAOUHSC_00328	SAOUHSC_00328	conserved hypothetical protein	46	58	0.7931034482758621	NE	NE	NE	NE	NA	NE	NA
300	SAOUHSC_00329	SAOUHSC_00329	mttA/Hcf106 family protein-related protein	10	17	0.5882352941176471	NE	NE	NE	NE	NA	NE	NA
301	SAOUHSC_00330	SAOUHSC_00330	conserved hypothetical protein	21	27	0.7777777777777778	NE	NE	NE	NE	NA	NE	NA
302	SAOUHSC_00331	SAOUHSC_00331	conserved hypothetical protein	4	12	0.3333333333333333	NE	NE	NE	U	NA	NE	NA
303	SAOUHSC_00332	SAOUHSC_00332	conserved hypothetical protein	53	80	0.6625	NE	NE	NE	NE	NA	NE	NA
304	SAOUHSC_00333	SAOUHSC_00333	ABC transporter%2C ATP-binding protein%2C putative	52	78	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
305	SAOUHSC_00334	SAOUHSC_00334	conserved hypothetical protein	57	75	0.76	NE	NE	NE	NE	NA	NE	NA
306	SAOUHSC_00335	SAOUHSC_00335	conserved hypothetical protein	88	122	0.7213114754098361	NE	NE	NE	NE	NA	NE	NA
307	SAOUHSC_00336	SAOUHSC_00336	acetyl-CoA acetyltransferase%2C putative	6	92	0.06521739130434782	E	ES	ES	ES	ES	DES	NA
308	SAOUHSC_00337	SAOUHSC_00337	conserved hypothetical protein	32	54	0.5925925925925926	NE	NE	NE	NE	NA	NE	NA
309	SAOUHSC_00338	SAOUHSC_00338	catalyzes the transfer of a methyl group from 5-methyltetrahydrofolate to homocysteine to form methionine	119	181	0.6574585635359116	NE	NE	NE	NE	NA	NE	NA
310	SAOUHSC_00339	SAOUHSC_00339	catalyzes the formation of 5%2C10-methylenetetrahydrofolate from 5-methyltetrahydrofolate and S-adenosyl-L-homocysteine and methionine from S-adenosyl-L-methionine and L-homocysteine%3B expressed in B. subtilis under methionine starvation conditions	84	147	0.5714285714285714	NE	NE	NE	NE	NA	NE	NA
311	SAOUHSC_00340	SAOUHSC_00340	trans-sulfuration enzyme family protein	48	78	0.6153846153846154	NE	NE	NE	NE	NA	NE	NA
312	SAOUHSC_00341	SAOUHSC_00341	conserved hypothetical protein	53	94	0.5638297872340425	NE	NE	NE	NE	NA	NE	NA
313	SAOUHSC_00342	SAOUHSC_00342	chromosome partioning protein%2C ParB family%2C putative	40	65	0.6153846153846154	NE	NE	NE	NE	NA	NE	NA
314	SAOUHSC_00344	SAOUHSC_00344	conserved hypothetical protein	70	96	0.7291666666666666	NE	NE	NE	NE	NA	NE	NA
315	SAOUHSC_00345	SAOUHSC_00345	conserved hypothetical protein	2	16	0.125	NE	U	ES	ES	ES	DES	ES
316	SAOUHSC_00346	ychF	translation-associated GTPase%3B the crystal structure of the Haemophilus influenzae YchF protein showed similarity to the yeast structure (PDB: 1NI3)%3B fluorescence spectroscopy revealed nucleic acid binding%3B the yeast protein YBR025c interacts with the translation elongation factor eEF1	47	101	0.46534653465346537	NE	NE	NE	NE	NA	DES	NA
317	SAOUHSC_00347	SAOUHSC_00347	conserved hypothetical protein	9	17	0.5294117647058824	NE	NE	NE	NE	NA	NE	NA
318	SAOUHSC_00348	rpsF	binds cooperatively with S18 to the S15-16S complex%2C allowing platform assembly to continue with S11 and S21	1	24	0.041666666666666664	E	ES	ES	ES	ES	DES	ES
319	SAOUHSC_00349	SAOUHSC_00349	bacteriophage L54a%2C single-stranded DNA binding protein	0	36	0.0	E	ES	ES	ES	ES	ES	ES
320	SAOUHSC_00350	rpsR	binds as a heterodimer with protein S6 to the central domain of the 16S rRNA%3B helps stabilize the platform of the 30S subunit	1	25	0.04	E	ES	ES	ES	ES	ES	NA
321	SAOUHSC_00351	SAOUHSC_00351	conserved hypothetical protein	68	100	0.68	NE	NE	NE	NE	NA	NE	NA
322	SAOUHSC_00352	SAOUHSC_00352	integrase-like protein	22	36	0.6111111111111112	NE	NE	NE	NE	NA	NE	NA
323	SAOUHSC_00353	SAOUHSC_00353	conserved hypothetical protein	9	17	0.5294117647058824	S	NE	NE	NE	NA	NE	NA
324	SAOUHSC_00354	SAOUHSC_00354	conserved hypothetical protein	45	62	0.7258064516129032	NE	NE	NE	NE	NA	NE	NA
325	SAOUHSC_00355	SAOUHSC_00355	conserved hypothetical protein	23	36	0.6388888888888888	NE	NE	NE	NE	NA	NE	NA
326	SAOUHSC_00356	SAOUHSC_00356	conserved hypothetical protein	23	41	0.5609756097560976	NE	NE	NE	NE	NA	NE	NA
327	SAOUHSC_00357	SAOUHSC_00357	conserved hypothetical protein	16	26	0.6153846153846154	NE	NE	NE	NE	NA	NE	NA
328	SAOUHSC_00358	SAOUHSC_00358	conserved hypothetical protein	17	27	0.6296296296296297	NE	NE	NE	NE	NA	NE	NA
329	SAOUHSC_00359	SAOUHSC_00359	phosphoglycerate mutase family protein	30	44	0.6818181818181818	NE	NE	NE	NE	NA	NE	NA
330	SAOUHSC_00360	SAOUHSC_00360	conserved hypothetical protein	24	37	0.6486486486486487	NE	NE	NE	NE	NA	NE	NA
331	SAOUHSC_00362	SAOUHSC_00362	conserved hypothetical protein	38	62	0.6129032258064516	NE	NE	NE	NE	NA	NE	NA
332	SAOUHSC_00363	SAOUHSC_00363	conserved hypothetical protein	27	34	0.7941176470588235	NE	NE	NE	NE	NA	NE	NA
333	SAOUHSC_00364	SAOUHSC_00364	alkyl hydroperoxide reductase%2C subunit F%2C putative	58	106	0.5471698113207547	NE	NE	NE	NE	NA	NE	NA
334	SAOUHSC_00365	SAOUHSC_00365	alkyl hydroperoxide reductase	24	45	0.5333333333333333	NE	NE	NE	NE	NA	NE	NA
335	SAOUHSC_00366	SAOUHSC_00366	NAD(P)H-flavin oxidoreductase%2C putative	29	56	0.5178571428571429	NE	NE	NE	NE	NA	NE	NA
336	SAOUHSC_00367	SAOUHSC_00367	conserved hypothetical protein	61	104	0.5865384615384616	NE	NE	NE	NE	NA	NE	NA
337	SAOUHSC_00368	SAOUHSC_00368	conserved hypothetical protein	6	8	0.75	S	NE	NE	NE	NA	NE	NA
338	SAOUHSC_00369	SAOUHSC_00369	conserved hypothetical protein	30	53	0.5660377358490566	NE	NE	NE	NE	NA	NE	NA
339	SAOUHSC_00370	SAOUHSC_00370	conserved hypothetical protein	35	61	0.5737704918032787	NE	NE	NE	NE	NA	NE	NA
340	SAOUHSC_00371	SAOUHSC_00371	conserved hypothetical protein	23	39	0.5897435897435898	NE	NE	NE	NE	NA	NE	NA
341	SAOUHSC_00372	SAOUHSC_00372	Catalyzes the transfer of the phosphoribosyl moiety from 5-phospho--D-ribosyl-1-pyrophosphate (PRib-PP) to the 6-oxo-guanine and -xanthine	13	38	0.34210526315789475	NE	NE	NE	U	NA	NE	NA
342	SAOUHSC_00373	SAOUHSC_00373	xanthine permease%2C putative	63	132	0.4772727272727273	NE	NE	NE	NE	NA	NE	NA
343	SAOUHSC_00374	SAOUHSC_00374	inosine-5'-monophosphate dehydrogenase	12	126	0.09523809523809523	E	U	ES	ES	NA	ES	ES
344	SAOUHSC_00375	guaA	contains glutamine-hydrolyzing domain and glutamine amidotransferase%3B GMP-binding domain%3B functions to produce GMP from XMP in the IMP pathway	1	122	0.00819672131147541	E	ES	ES	ES	ES	ES	ES
345	SAOUHSC_00376	SAOUHSC_00376	conserved hypothetical protein	39	67	0.582089552238806	NE	NE	NE	NE	NA	NE	NA
346	SAOUHSC_00377	SAOUHSC_00377	conserved hypothetical protein	48	81	0.5925925925925926	NE	NE	NE	NE	NA	NE	NA
347	SAOUHSC_00378	SAOUHSC_00378	conserved hypothetical protein	13	25	0.52	NE	NE	NE	NE	NA	NE	NA
348	SAOUHSC_00381	SAOUHSC_00381	conserved hypothetical protein	29	39	0.7435897435897436	NE	NE	NE	NE	NA	NE	NA
349	SAOUHSC_00381a	SAOUHSC_00381a	-	6	10	0.6	S	NE	NE	NA	NA	NE	NA
350	SAOUHSC_00382	SAOUHSC_00382	conserved hypothetical protein	43	74	0.581081081081081	NE	NE	NE	NE	NA	NE	NA
351	SAOUHSC_00383	SAOUHSC_00383	these proteins share structural homology to known superantigen proteins but do not exhibit any of the properties expected such as histocompatibility complex class II binding or broad T-cell activation	39	64	0.609375	NE	NE	NE	NE	NA	NE	NA
352	SAOUHSC_00384	SAOUHSC_00384	these proteins share structural homology to known superantigen proteins but do not exhibit any of the properties expected such as histocompatibility complex class II binding or broad T-cell activation	57	79	0.7215189873417721	NE	NE	NE	NE	NA	NE	NA
353	SAOUHSC_00386	SAOUHSC_00386	these proteins share structural homology to known superantigen proteins but do not exhibit any of the properties expected such as histocompatibility complex class II binding or broad T-cell activation	54	86	0.627906976744186	NE	NE	NE	NE	NA	NE	NA
354	SAOUHSC_00387	SAOUHSC_00387	conserved hypothetical protein	8	11	0.7272727272727273	S	NE	NE	NE	NA	NE	NA
355	SAOUHSC_00389	SAOUHSC_00389	these proteins share structural homology to known superantigen proteins but do not exhibit any of the properties expected such as histocompatibility complex class II binding or broad T-cell activation	47	74	0.6351351351351351	NE	NE	NE	NE	NA	NE	NA
356	SAOUHSC_00390	SAOUHSC_00390	SSL5%2C SET3%2C SET10%3B bind P-selectin glycoprotein ligand-1 and inhibit P-selectin-mediated neutrophil rolling along the endothelium%3B these proteins share structural homology to known superantigens but do not exhibit any of the properties expected such as histocompatibility complex class II binding or broad T-cell activation	47	70	0.6714285714285714	NE	NE	NE	NE	NA	NE	NA
357	SAOUHSC_00391	SAOUHSC_00391	these proteins share structural homology to known superantigen proteins but do not exhibit any of the properties expected such as histocompatibility complex class II binding or broad T-cell activation	44	70	0.6285714285714286	NE	NE	NE	NE	NA	NE	NA
358	SAOUHSC_00392	SAOUHSC_00392	SSL7%2C SET1%3B blocks IgA-FcR interactions and inhibits complement%2C leading to increased survival of a sensitive bacterium in blood	48	68	0.7058823529411765	NE	NE	NE	NE	NA	NE	NA
